Date,High,Low,Open,Close,Volume,Adj Close
2013-07-03,445.030029296875,439.689697265625,440.390380859375,443.6586608886719,2091900.0,443.6586608886719
2013-07-05,448.1531677246094,444.1141052246094,445.450439453125,447.19219970703125,3400300.0,447.19219970703125
2013-07-08,453.5885925292969,448.9889831542969,450.0550537109375,452.99798583984375,3935000.0,452.99798583984375
2013-07-09,456.93194580078125,449.439453125,455.9559631347656,453.07305908203125,3954800.0,453.07305908203125
2013-07-10,456.0260314941406,450.6406555175781,452.17718505859375,453.4484558105469,3413300.0,453.4484558105469
2013-07-11,460.8658752441406,454.7147216796875,456.95697021484375,460.58056640625,5163200.0,460.58056640625
2013-07-12,461.96197509765625,458.07806396484375,460.46044921875,461.96197509765625,5131200.0,461.96197509765625
2013-07-15,464.4644775390625,458.6386413574219,462.61260986328125,462.80780029296875,3917000.0,462.80780029296875
2013-07-16,464.449462890625,457.40740966796875,464.0290222167969,460.2652587890625,3962000.0,460.2652587890625
2013-07-17,463.8938903808594,458.6086120605469,460.9609680175781,459.7347412109375,3009100.0,459.7347412109375
2013-07-18,460.46044921875,452.04705810546875,459.9549560546875,455.7958068847656,7261700.0,455.7958068847656
2013-07-19,451.92694091796875,438.2432556152344,443.7487487792969,448.7487487792969,14703800.0,448.7487487792969
2013-07-22,456.7917785644531,448.9489440917969,451.4514465332031,455.8058166503906,5800500.0,455.8058166503906
2013-07-23,456.95697021484375,450.2352294921875,455.8058166503906,452.35235595703125,4087300.0,452.35235595703125
2013-07-24,455.6055908203125,450.8008117675781,454.0840759277344,451.90191650390625,4152800.0,451.90191650390625
2013-07-25,448.8738708496094,443.4834899902344,447.38238525390625,444.2942810058594,5996100.0,444.2942810058594
2013-07-26,445.4404296875,441.4414367675781,443.9389343261719,443.11810302734375,3551800.0,443.11810302734375
2013-07-29,447.85784912109375,440.8858947753906,442.89288330078125,441.5765686035156,3780000.0,441.5765686035156
2013-07-30,448.2532653808594,440.8758850097656,443.1731872558594,445.9059143066406,3507600.0,445.9059143066406
2013-07-31,448.7037048339844,443.5335388183594,446.94195556640625,444.3193054199219,4342600.0,444.3193054199219
2013-08-01,452.72772216796875,447.94793701171875,447.94793701171875,452.56256103515625,4272500.0,452.56256103515625
2013-08-02,453.9539489746094,450.8608703613281,452.17218017578125,453.7387390136719,3424300.0,453.7387390136719
2013-08-05,453.2132263183594,450.050048828125,453.1481628417969,452.95294189453125,2616700.0,452.95294189453125
2013-08-06,455.310302734375,448.3133239746094,452.79779052734375,448.7337341308594,3009100.0,448.7337341308594
2013-08-07,449.6746826171875,444.989990234375,447.96795654296875,445.7707824707031,2755600.0,445.7707824707031
2013-08-08,448.3683776855469,443.08807373046875,448.1932067871094,446.7767639160156,2973000.0,446.7767639160156
2013-08-09,448.2082214355469,445.4454345703125,445.7257385253906,445.6506652832031,2644700.0,445.6506652832031
2013-08-12,443.9439392089844,441.2662658691406,443.8938903808594,443.1982116699219,2751200.0,443.1982116699219
2013-08-13,444.6947021484375,438.5385437011719,443.8588562011719,441.0660705566406,2836700.0,441.0660705566406
2013-08-14,440.5555419921875,434.0140075683594,439.6246337890625,435.34033203125,4160200.0,435.34033203125
2013-08-15,432.89288330078125,429.429443359375,432.65264892578125,430.26025390625,3734600.0,430.26025390625
2013-08-16,431.6516418457031,428.6986999511719,431.0710754394531,428.8838806152344,3346800.0,428.8838806152344
2013-08-19,436.4364318847656,429.1541442871094,429.2842712402344,433.2582702636719,3618100.0,433.2582702636719
2013-08-20,436.4914855957031,432.20220947265625,434.609619140625,433.1431579589844,2463500.0,433.1431579589844
2013-08-21,438.8938903808594,433.6836853027344,435.7607727050781,435.10009765625,3511000.0,435.10009765625
2013-08-22,437.81280517578125,435.560546875,436.7867736816406,437.29229736328125,1738000.0,437.29229736328125
2013-08-23,439.439453125,435.310302734375,439.3543395996094,435.54052734375,2152000.0,435.54052734375
2013-08-26,437.88787841796875,433.4584655761719,435.4354248046875,433.6286315917969,2102800.0,433.6286315917969
2013-08-27,432.29730224609375,424.3743591308594,430.240234375,425.50048828125,3464700.0,425.50048828125
2013-08-28,428.1331481933594,424.3092956542969,425.550537109375,424.69970703125,2657100.0,424.69970703125
2013-08-29,430.62060546875,424.7197265625,424.9599609375,428.1431579589844,2954000.0,428.1431579589844
2013-08-30,429.449462890625,423.2032165527344,428.3083190917969,423.8738708496094,3719400.0,423.8738708496094
2013-09-03,433.5285339355469,427.40240478515625,427.60760498046875,430.62060546875,4091100.0,430.62060546875
2013-09-04,437.18719482421875,428.01300048828125,430.6055908203125,436.2512512207031,4078300.0,436.2512512207031
2013-09-05,440.38037109375,436.2412414550781,437.18719482421875,440.22021484375,2580000.0,440.22021484375
2013-09-06,442.33233642578125,437.30731201171875,441.6616516113281,440.230224609375,3120000.0,440.230224609375
2013-09-09,445.3203125,441.6516418457031,442.30731201171875,444.469482421875,2466700.0,444.469482421875
2013-09-10,446.4464416503906,442.44244384765625,445.4554443359375,444.77978515625,2572600.0,444.77978515625
2013-09-11,448.9339294433594,443.4834899902344,444.7147216796875,448.5435485839844,3217900.0,448.5435485839844
2013-09-12,449.3994140625,445.450439453125,449.1491394042969,446.97698974609375,2188800.0,446.97698974609375
2013-09-13,448.2882995605469,442.86285400390625,447.69769287109375,444.97998046875,2648100.0,444.97998046875
2013-09-16,448.9489440917969,442.87786865234375,448.5485534667969,444.3243103027344,2670300.0,444.3243103027344
2013-09-17,444.6396484375,440.9409484863281,444.1491394042969,443.4985046386719,2516200.0,443.4985046386719
2013-09-18,452.43743896484375,441.97698974609375,443.6186218261719,452.11212158203125,3865500.0,452.11212158203125
2013-09-19,453.4484558105469,448.1481628417969,453.4484558105469,449.6446533203125,3192600.0,449.6446533203125
2013-09-20,452.51751708984375,448.2582702636719,449.6446533203125,452.00701904296875,8681900.0,452.00701904296875
2013-09-23,451.2462463378906,443.04302978515625,448.5235290527344,443.6936950683594,3551200.0,443.6936950683594
2013-09-24,445.4954833984375,441.1411437988281,443.6936950683594,443.8638610839844,2970600.0,443.8638610839844
2013-09-25,443.7187194824219,438.2382507324219,443.7187194824219,439.0540466308594,3294700.0,439.0540466308594
2013-09-26,441.8168029785156,437.93792724609375,439.589599609375,439.5245361328125,2517200.0,439.5245361328125
2013-09-27,439.1991882324219,436.0910949707031,437.84783935546875,438.6336364746094,2515000.0,438.6336364746094
2013-09-30,440.8608703613281,434.589599609375,434.9749755859375,438.3934020996094,3441300.0,438.3934020996094
2013-10-01,444.2792663574219,440.4654541015625,440.5655517578125,443.9439392089844,3366200.0,443.9439392089844
2013-10-02,445.1251220703125,439.3493347167969,441.8067932128906,444.439453125,2987600.0,444.439453125
2013-10-03,447.49749755859375,436.4864807128906,444.4444580078125,438.4834899902344,4229700.0,438.4834899902344
2013-10-04,439.1941833496094,435.4354248046875,437.93792724609375,436.6116027832031,2713200.0,436.6116027832031
2013-10-07,437.43243408203125,432.48748779296875,434.1591491699219,433.3033142089844,2584600.0,433.3033142089844
2013-10-08,433.4234313964844,426.2412414550781,433.09307861328125,427.26226806640625,3883500.0,427.26226806640625
2013-10-09,431.7567443847656,421.91192626953125,428.5685729980469,428.3583679199219,5297200.0,428.3583679199219
2013-10-10,434.849853515625,430.5355224609375,432.35235595703125,434.5545654296875,4506000.0,434.5545654296875
2013-10-11,437.17718505859375,433.08306884765625,433.4484558105469,436.4314270019531,2814900.0,436.4314270019531
2013-10-14,438.5635681152344,433.1281433105469,433.7637634277344,438.4934997558594,2484700.0,438.4934997558594
2013-10-15,443.2582702636719,437.43743896484375,438.3183288574219,441.4464416503906,3180600.0,441.4464416503906
2013-10-16,449.6146240234375,442.44744873046875,443.3783874511719,449.4644775390625,4011100.0,449.4644775390625
2013-10-17,448.8988952636719,443.3083190917969,446.94195556640625,444.83984375,8504600.0,444.83984375
2013-10-18,508.2382507324219,487.48748779296875,488.7787780761719,506.2112121582031,23109600.0,506.2112121582031
2013-10-21,510.010009765625,500.2752685546875,506.2362365722656,502.15216064453125,7249300.0,502.15216064453125
2013-10-22,507.00701904296875,498.3934020996094,503.00299072265625,504.0039978027344,4412700.0,504.0039978027344
2013-10-23,517.8928833007812,500.8158264160156,501.0010070800781,516.22119140625,5321000.0,516.22119140625
2013-10-24,520.8057861328125,512.9129028320312,516.4514770507812,513.2882690429688,4180000.0,513.2882690429688
2013-10-25,514.9249267578125,505.8758850097656,514.9249267578125,508.10809326171875,4056900.0,508.10809326171875
2013-10-28,512.2272338867188,507.00201416015625,508.10809326171875,508.00799560546875,2315000.0,508.00799560546875
2013-10-29,518.989013671875,507.25726318359375,510.06005859375,518.6386108398438,3206700.0,518.6386108398438
2013-10-30,519.2742919921875,513.5134887695312,519.2342529296875,515.7257080078125,2645500.0,515.7257080078125
2013-10-31,521.2813110351562,512.4974975585938,514.97998046875,515.8057861328125,3276700.0,515.8057861328125
2013-11-01,518.5184936523438,513.0630493164062,516.4114379882812,514.0340576171875,2564000.0,514.0340576171875
2013-11-04,516.7017211914062,511.5265197753906,516.2662963867188,513.5685424804688,2275300.0,513.5685424804688
2013-11-05,516.3413696289062,509.2192077636719,510.6856994628906,511.2712707519531,2360400.0,511.2712707519531
2013-11-06,514.0140380859375,508.1932067871094,513.3132934570312,511.88690185546875,1823900.0,511.88690185546875
2013-11-07,512.4774780273438,504.3243103027344,511.8168029785156,504.4794921875,3355800.0,504.4794921875
2013-11-08,509.759765625,504.7547607421875,504.8798828125,508.5235290527344,2579000.0,508.5235290527344
2013-11-11,508.4734802246094,504.5045166015625,505.26025390625,505.8008117675781,2222900.0,505.8008117675781
2013-11-12,509.2892761230469,503.00299072265625,504.3543395996094,506.3963928222656,2433700.0,506.3963928222656
2013-11-13,516.9419555664062,503.7537536621094,503.8788757324219,516.7517700195312,3155600.0,516.7517700195312
2013-11-14,520.3953857421875,515.690673828125,517.4774780273438,518.1331176757812,2331000.0,518.1331176757812
2013-11-15,519.51953125,515.670654296875,517.9529418945312,517.2973022460938,2550000.0,517.2973022460938
2013-11-18,524.8948974609375,515.1351318359375,518.3933715820312,516.2913208007812,3515800.0,516.2913208007812
2013-11-19,517.8928833007812,512.0370483398438,516.3764038085938,513.1130981445312,2260900.0,513.1130981445312
2013-11-20,517.1972045898438,510.6907043457031,515.490478515625,511.6666564941406,1925400.0,511.6666564941406
2013-11-21,519.6746826171875,513.5134887695312,514.0140380859375,517.5525512695312,2181400.0,517.5525512695312
2013-11-22,518.6035766601562,515.1251220703125,517.2272338867188,516.4614868164062,2505800.0,516.4614868164062
2013-11-25,527.1221313476562,518.0280151367188,519.09912109375,523.4884643554688,3222700.0,523.4884643554688
2013-11-26,531.2813110351562,521.9920043945312,524.8248291015625,529.7347412109375,4568000.0,529.7347412109375
2013-11-27,534.5345458984375,530.530517578125,531.5465698242188,532.0870971679688,2244900.0,532.0870971679688
2013-11-29,533.8438720703125,530.2552490234375,531.6116333007812,530.3253173828125,2383200.0,530.3253173828125
2013-12-02,533.7086791992188,525.9058837890625,532.2872924804688,527.7677612304688,2743600.0,527.7677612304688
2013-12-03,532.2522583007812,525.0350341796875,526.0009765625,527.1571655273438,3348800.0,527.1571655273438
2013-12-04,532.5225219726562,525.5255126953125,526.211181640625,529.61962890625,2380800.0,529.61962890625
2013-12-05,530.3603515625,526.071044921875,529.129150390625,529.19921875,2265100.0,529.19921875
2013-12-06,535.5355224609375,530.570556640625,535.430419921875,535.470458984375,2854700.0,535.470458984375
2013-12-09,541.6967163085938,534.5445556640625,536.031005859375,539.609619140625,2962200.0,539.609619140625
2013-12-10,546.7017211914062,538.3633422851562,538.6135864257812,542.8728637695312,3704000.0,542.8728637695312
2013-12-11,546.2061767578125,538.1231079101562,544.2442626953125,539.1842041015625,3420100.0,539.1842041015625
2013-12-12,542.0120239257812,535.0350341796875,540.3253173828125,535.5155029296875,3189800.0,535.5155029296875
2013-12-13,538.6836547851562,529.4744873046875,538.2382202148438,530.9259033203125,4320400.0,530.9259033203125
2013-12-16,537.8828735351562,531.5365600585938,532.5325317382812,537.0270385742188,3200700.0,537.0270385742188
2013-12-17,540.9208984375,534.7247314453125,536.9469604492188,535.4654541015625,3068300.0,535.4654541015625
2013-12-18,543.0180053710938,530.050048828125,536.4614868164062,542.9179077148438,4416100.0,542.9179077148438
2013-12-19,546.5415649414062,540.080078125,540.9259033203125,543.6536254882812,3328000.0,543.6536254882812
2013-12-20,551.1361083984375,544.5445556640625,544.6947021484375,550.86083984375,6516600.0,550.86083984375
2013-12-23,558.4584350585938,553.1130981445312,554.4744873046875,558.1080932617188,3439700.0,558.1080932617188
2013-12-24,558.1781616210938,554.6046142578125,558.0430297851562,556.4765014648438,1466900.0,556.4765014648438
2013-12-26,560.06005859375,554.89990234375,557.5625610351562,559.289306640625,2672900.0,559.289306640625
2013-12-27,560.70068359375,557.0270385742188,560.560546875,559.759765625,3136200.0,559.759765625
2013-12-30,560.810791015625,555.0650634765625,560.730712890625,555.2852783203125,2469700.0,555.2852783203125
2013-12-31,561.06103515625,553.6836547851562,556.6766967773438,560.9158935546875,2713000.0,560.9158935546875
2014-01-02,559.4344482421875,554.6846923828125,558.2882690429688,557.1171264648438,3639100.0,557.1171264648438
2014-01-03,559.0240478515625,553.0180053710938,558.0580444335938,553.0530395507812,3330000.0,553.0530395507812
2014-01-06,559.989990234375,553.7738037109375,557.0620727539062,559.21923828125,3535000.0,559.21923828125
2014-01-07,570.4154052734375,561.14111328125,563.0630493164062,570.0,5100000.0,570.0
2014-01-08,574.2342529296875,567.2122192382812,573.5735473632812,571.1861572265625,4480500.0,571.1861572265625
2014-01-09,572.6826782226562,563.3433227539062,572.2922973632812,565.6856689453125,4164800.0,565.6856689453125
2014-01-10,570.110107421875,561.6867065429688,570.110107421875,565.6556396484375,4282700.0,565.6556396484375
2014-01-13,574.029052734375,559.1441650390625,563.798828125,562.0520629882812,4832900.0,562.0520629882812
2014-01-14,576.0760498046875,564.609619140625,569.5445556640625,575.2752685546875,4960200.0,575.2752685546875
2014-01-15,578.0780639648438,572.4674682617188,577.0720825195312,574.8848876953125,3896400.0,574.8848876953125
2014-01-16,579.5445556640625,574.5745849609375,575.1251220703125,578.6886596679688,3364400.0,578.6886596679688
2014-01-17,580.8958740234375,572.6726684570312,579.0040283203125,575.8408203125,5397100.0,575.8408203125
2014-01-21,582.5825805664062,576.2261962890625,581.0460205078125,582.4324340820312,3955800.0,582.4324340820312
2014-01-22,584.529541015625,580.010009765625,583.888916015625,583.0930786132812,3139600.0,583.0930786132812
